"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Status Code","Status","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"Hyperlink","https://irishealing.com/blog/how-mindfulness-doesnt-mean-meditation/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/damarcus-l-morton/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/damarcus-l-morton/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/damarcus-l-morton/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div/div/div/div/div[1]/section[1]/div/div/div/div/div/div/div/div/div/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/damarcus-l-morton/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/damarcus-l-morton/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/shannon-savage-howie/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/shannon-savage-howie/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/shannon-savage-howie/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div/div/div/div/div[1]/section[1]/div/div/div/div/div/div/div/div/div/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/shannon-savage-howie/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/shannon-savage-howie/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/how-to-heal-from-childhood-trauma/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/how-to-heal-from-childhood-trauma/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/how-to-heal-from-childhood-trauma/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/how-to-heal-from-childhood-trauma/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/how-to-heal-from-childhood-trauma/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-movies-about-borderline-personality-disorder-bpd/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-movies-about-borderline-personality-disorder-bpd/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-movies-about-borderline-personality-disorder-bpd/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-movies-about-borderline-personality-disorder-bpd/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/6-movies-about-borderline-personality-disorder-bpd/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/successful-holistic-drug-rehab-in-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/successful-holistic-drug-rehab-in-los-angeles/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/successful-holistic-drug-rehab-in-los-angeles/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/successful-holistic-drug-rehab-in-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/successful-holistic-drug-rehab-in-los-angeles/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/what-is-bipolar-depression/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/what-is-bipolar-depression/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/what-is-bipolar-depression/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/what-is-bipolar-depression/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/what-is-bipolar-depression/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/why-do-bipolar-relationships-fail/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/why-do-bipolar-relationships-fail/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/why-do-bipolar-relationships-fail/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/why-do-bipolar-relationships-fail/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/why-do-bipolar-relationships-fail/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/the-hero-in-all-of-us/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/the-hero-in-all-of-us/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/the-hero-in-all-of-us/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/the-hero-in-all-of-us/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/the-hero-in-all-of-us/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/free-brainspotting-group-consultation-with-dr-stephen-lamotte/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/free-brainspotting-group-consultation-with-dr-stephen-lamotte/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/free-brainspotting-group-consultation-with-dr-stephen-lamotte/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/free-brainspotting-group-consultation-with-dr-stephen-lamotte/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/free-brainspotting-group-consultation-with-dr-stephen-lamotte/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/sleep-disorders-and-addiction/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/sleep-disorders-and-addiction/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/sleep-disorders-and-addiction/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/sleep-disorders-and-addiction/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/blog/sleep-disorders-and-addiction/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
